customer_id,gender,birth_year,jan_1,jan_2,jan_3,jan_4,feb_1,feb_2,feb_3,feb_4,mar_1,mar_2,mar_3,mar_4,apr_1,apr_2,apr_3,apr_4,may_1,may_2,may_3,may_4,jun_1,jun_2,jun_3,jun_4,jul_1,jul_2,jul_3,jul_4,aug_1,aug_2,aug_3,aug_4,sep_1,sep_2,sep_3,sep_4,oct_1,oct_2,oct_3,oct_4,nov_1,nov_2,nov_3,nov_4,dec_1,dec_2,dec_3,dec_4,churn_1,churn_2,churn_3,churn_4,churn_5,churn_6,churn_7,churn_8,churn_9,churn_10,dec_churn
597928,female,1957,5846.56,4,13740.88,6,10832.62,4,11590.12,5,2425.45,1,8543.83,4,100,0,10328.76,5,100,0,14808.82,3,5936.91,1,13780.27,3,2366.25,2,18189.64,6,8504.38,2,26834.67,7,1402.59,1,13161.45,4,5790.34,2,25721.94,5,100,0,14516.24,2,18183.58,2,21915.57,5,,,,,,,,,,,
631935,female,1962,655.81,1,11003.52,5,7485.33,3,9409.27,5,2054.38,1,6532.36,3,2125.75,1,10748.86,3,100,0,5256.22,2,100,0,490,1,1368.19,1,3428.59,2,100,0,2171.37,2,1217.5,1,1217.5,1,100,0,3096.27,2,100,0,10671.81,2,2304.01,1,5523.13,2,,,,,,,,,,,
649751,male,1987,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1195,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680231,male,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1522,1,520,1,1300,2,,,,,,,,,,,
692548,male,1982,100,0,535,1,1502.5,2,1502.5,2,,,,,310,1,2345.65,5,100,0,1697.5,3,100,0,194.5,1,,,,,,,,,,,,,,,,,100,0,737.5,1,100,0,286,1,,,,,,,,,,,
708470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721642,male,1971,7093.6,1,7093.6,1,100,0,6520.42,1,3899.5,1,3899.5,1,,,,,,,,,,,,,1987,1,1987,1,2446,1,2446,1,,,,,,,,,6521.47,1,6521.47,1,,,,,,,,,,,,,,,
724319,male,1989,,,,,,,,,100,0,3767.5,1,,,,,1261.06,1,1261.06,1,,,,,,,,,,,,,,,,,,,,,100,0,1250.14,1,,,,,,,,,,,,,,,
731202,male,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742413,male,1983,100,0,5792.56,2,100,0,3280,2,,,,,100,0,4931.83,4,100,0,2009.5,2,100,0,11876.7,2,,,,,100,0,235,1,,,,,,,,,1744.33,1,1744.33,1,17020,3,21094.39,5,,,,,,,,,,,
753968,female,1965,,,,,,,,,,,,,1176.24,1,2398.66,2,2724.64,1,2724.64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755334,male,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767933,male,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769752,male,1993,,,,,,,,,,,,,100,0,5747.62,3,799.48,1,799.48,1,,,,,,,,,948.22,1,948.22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
773926,male,1978,100,0,190,1,925,2,2167,4,610,1,3863.26,6,625.9,1,1240.48,2,1000,1,2475.75,2,100,0,340,1,1103.14,2,1103.14,2,100,0,1498.84,1,100,0,1749.19,1,670,1,1361.5,2,,,,,100,0,382,2,,,,,,,,,,,
799591,male,1990,,,,,3467.5,3,7142.5,5,7559.5,1,7559.5,1,2101.78,1,2926.78,2,2880.73,1,9348.58,3,1589.02,1,1589.02,1,,,,,100,0,2154.37,1,,,,,,,,,100,0,2294.5,2,1609.36,1,1609.36,1,,,,,,,,,,,
828968,male,1985,,,,,1675,2,1675,2,,,,,,,,,910,1,3964.35,4,805,1,805,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845767,male,1971,,,,,,,,,100,0,1045,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845877,male,1951,100,0,392.5,2,100,0,197.5,1,,,,,100,0,197.5,1,,,,,12891.56,1,12891.56,1,190,1,190,1,,,,,,,,,,,,,100,0,197.5,1,100,0,274,1,,,,,,,,,,,
849698,male,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861008,female,1964,100,0,839.28,1,,,,,100,0,2121.52,1,,,,,,,,,100,0,1968.07,2,100,0,4318.62,3,100,0,898,1,,,,,,,,,,,,,100,0,1497.82,3,,,,,,,,,,,
863006,female,1982,100,0,400,1,100,0,5715.34,2,100,0,5839.45,2,100,0,3628,2,100,0,5286.22,2,100,0,12627.87,4,100,0,15942.28,5,100,0,2298.52,1,100,0,4880.47,2,1350.64,1,6839.35,3,1178.59,1,11218.54,4,100,0,1938.67,2,,,,,,,,,,,
887057,female,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926789,male,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938175,male,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,992.5,1,2108.5,2,2108.5,2,1882.54,1,12668.24,3,,,,,,,,,,,
940232,male,1970,,,,,4080.19,1,4080.19,1,4322.5,1,4322.5,1,,,,,2858.68,1,2858.68,1,,,,,100,0,1207.66,1,,,,,,,,,4636,2,5438.5,3,100,0,188.5,1,100,0,970,1,,,,,,,,,,,
958948,male,1965,100,0,645.37,1,,,,,,,,,100,0,730,1,,,,,,,,,,,,,,,,,,,,,2020,1,5785,3,100,0,2168.59,2,100,0,1249.48,1,,,,,,,,,,,
982839,male,1956,556,1,556,1,2871.77,2,2871.77,2,,,,,,,,,5456.38,4,9538.29,5,,,,,1026.31,1,1026.31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987351,female,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996523,male,1963,202.48,1,7939.54,7,8781.88,3,15539.05,9,9135.7,4,21633.85,13,4195.75,2,16560.43,10,100,0,12582.01,9,9968.35,5,19872.54,10,3254.62,4,12438.74,7,2822.95,2,18256.26,7,8657.5,1,10510,4,1274.44,1,8639.22,6,6439.95,3,8436.72,6,14560.74,7,29180.23,12,,,,,,,,,,,
1003286,male,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034727,male,1981,3812.32,4,3812.32,4,4761.34,3,5326.54,4,5279.5,3,7244.42,4,100,0,5047.51,2,100,0,2100.88,1,8003.92,2,8003.92,2,6278.2,3,12214.8,6,2203,2,8404.87,4,3938.26,4,8359.15,7,2258.2,3,2580.7,4,100,0,12994.53,4,3232.57,2,3232.57,2,,,,,,,,,,,
1036529,female,1941,,,,,,,,,100,0,2558.41,3,100,0,3703.06,2,,,,,1821.07,1,5906.86,4,,,,,,,,,100,0,2290.87,1,100,0,6575.23,3,,,,,100,0,5532.01,2,,,,,,,,,,,
1060208,,,100,0,3349.9,6,100,0,3009.76,7,100,0,8043.25,5,,,,,100,0,3002.5,2,100,0,7325.38,6,100,0,2672.5,2,100,0,715,1,100,0,2114.35,2,100,0,13057.81,9,100,0,4222.93,3,2575.3,1,5586.19,3,,,,,,,,,,,
1075933,female,1970,,,,,,,,,2312.5,1,2312.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077309,female,1982,279.94,1,6068.25,5,100,0,1333.53,2,2506,1,2506,1,5695.57,2,5695.57,2,1489,1,2217.34,3,2851.66,1,4218.46,4,100,0,1318.24,1,,,,,2439.6,1,2439.6,1,,,,,100,0,1696.06,1,100,0,884.14,1,,,,,,,,,,,
1090525,female,1981,557.5,1,1129.66,2,925.57,2,1754.85,3,494.49,2,1796.26,5,1009.72,3,3458.15,9,100,0,1952.63,5,100,0,1461.67,5,683.14,1,2171.71,4,100,0,4552.63,7,217,1,7714.6,9,750.91,3,9976.44,15,682,3,7484.23,11,100,0,4047.04,3,,,,,,,,,,,
1107286,male,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.5,1,353.5,1,,,,,,,,,,,
1118163,female,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121443,female,1949,100,0,373.6,1,,,,,100,0,5834.56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152503,female,1996,,,,,,,,,,,,,,,,,11752.24,1,12029.74,2,713.5,1,713.5,1,790,1,790,1,,,,,,,,,,,,,3386.5,1,3386.5,1,,,,,,,,,,,,,,,
1154162,female,1990,,,,,,,,,100,0,2500,1,100,0,5603.5,1,4196.5,1,4196.5,1,2770,1,2770,1,1580.5,1,5793.55,4,100,0,3262,2,,,,,,,,,8473.15,1,10783.36,2,,,,,,,,,,,,,,,
1172354,male,1991,,,,,,,,,,,,,,,,,100,0,1466.5,1,100,0,1369.18,1,,,,,,,,,,,,,,,,,2599.66,1,2599.66,1,4899.67,1,4899.67,1,,,,,,,,,,,
1193552,female,1973,3051.72,3,10681.91,14,5774.01,3,25765.54,14,10946.68,4,20084.49,11,3069.63,2,6950.92,4,1000,1,17356.18,10,23737.5,7,38475.99,14,4213.81,5,11778.33,12,9032.71,2,18580.06,8,100,0,17088.76,8,1269.3,1,6460.41,5,535,1,13345.96,8,5161.75,2,13103.2,6,,,,,,,,,,,
1224450,male,1992,,,,,,,,,,,,,,,,,,,,,,,,,5680,1,9919,4,962.17,1,9261.54,6,2254.48,2,15445.39,8,625,1,2447.5,2,100,0,3490,3,743.5,1,11173.78,7,,,,,,,,,,,
1274255,female,1995,100,0,1355.05,2,402.4,1,402.4,1,100,0,4893.61,2,100,0,23865.16,3,2171.35,1,8152.38,3,2007.58,2,8993.38,4,1363.9,1,4552.8,6,1100.8,2,10525.18,4,901.3,1,5032.27,6,1199.95,1,1973.95,3,875.23,2,4280.25,3,586.27,1,11078.61,8,,,,,,,,,,,
1294738,male,1988,,,,,100,0,11497.68,1,3341.02,1,3341.02,1,6038.2,2,21145.6,9,1397.5,1,11894.68,4,1915.03,1,1915.03,1,2845.81,1,5103.34,3,4846,1,9472.3,2,2579.08,1,27163.06,4,15045.31,4,25595.71,8,5313.43,3,10100.68,4,8252.65,1,13107.67,5,,,,,,,,,,,
1302128,male,1998,,,,,100,0,400,1,,,,,,,,,100,0,415,2,,,,,,,,,,,,,100,0,280,1,,,,,100,0,1127.5,1,,,,,,,,,,,,,,,
1305556,,,,,,,100,0,3109,1,,,,,100,0,4452.1,1,,,,,100,0,1074.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323222,female,1955,,,,,,,,,100,0,5616.76,1,,,,,,,,,,,,,100,0,400,1,100,0,377.5,1,,,,,1557.25,1,8271.3,3,1337.5,1,2540.35,2,100,0,5419.63,5,,,,,,,,,,,
1329098,male,1997,,,,,,,,,100,0,280.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332185,female,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100.02,1,100,0,490,1,640.26,1,2207.35,3,3527.95,1,4859.35,3,,,,,,,,,,,
1344945,male,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1295.5,1,100,0,1135,2,2340.64,4,5564.14,10,,,,,,,,,,,
1361010,male,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.13,1,4974.96,4,1735.71,1,2373.21,2,,,,,,,,,,,
175028,female,1979,1762.99,1,78750.25,6,100,0,104588.32,11,100,0,60410.68,8,100,0,27618.64,2,100,0,96633.58,10,4153.9,2,80246.95,15,100,0,71130.13,8,23798.29,3,100213.15,11,1145.8,1,70797.28,13,3305.5,2,83829.75,15,2342.77,2,77457.28,13,3933.88,2,52103.77,9,,,,,,,,,,,
201896,male,1956,,,,,100,0,1126,1,100,0,3587.5,1,981.1,1,4730.53,3,100,0,790,1,6644.4,2,6644.4,2,1434.52,2,8827.39,4,100,0,661,1,1371.76,1,1371.76,1,100,0,3886.3,3,5495.8,1,5495.8,1,100,0,7180.63,1,,,,,,,,,,,
229350,female,1981,11869.15,2,29120.5,5,100,0,57395.02,10,21957.19,3,50712.19,12,23579.88,5,53875.8,12,27243.49,2,34549.99,5,7303.45,1,27461.95,12,31752.76,7,38526.76,18,27299.29,4,38999.29,9,21251.23,5,33854.26,12,22174.12,2,23314.12,4,23831.53,3,97449.34,18,43248.43,6,65514.43,11,,,,,,,,,,,
235823,male,1971,1262.5,1,8808.04,3,8703.79,2,12843.79,4,100,0,7679.41,3,5256.31,3,21492.79,9,1975,1,19391.23,7,14546.43,3,14546.43,3,10089.01,2,17606.34,5,,,,,7587.52,2,12468.76,4,2695,1,6047.5,3,100,0,9092.5,3,4513.57,2,9004.57,4,,,,,,,,,,,
246107,male,1969,3039.43,3,9493.42,6,2920,2,7972.47,5,5302.81,2,14872.27,6,6698.56,3,49635.49,21,100,0,8073.22,4,100,0,5430.82,2,100,0,3657.52,1,4748.58,2,11308.74,7,640,1,8480.5,9,6704.8,3,8874.82,5,8312.23,3,14901.73,7,8086,5,10372.62,6,,,,,,,,,,,
285226,male,1962,958,1,3816.82,4,100,0,610,1,100,0,3179.38,3,,,,,1505.5,1,1783.03,2,2648.08,2,7864.87,4,,,,,1236.79,1,1236.79,1,325,1,325,1,,,,,,,,,100,0,991,1,,,,,,,,,,,
332281,male,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5364.04,1,5364.04,1,,,,,,,,,,,,,1171,1,1171,1,,,,,,,,,,,
352226,female,1984,19718.13,3,42948.58,15,33362.07,7,52384.92,13,100,0,3732.13,6,13051,3,18885.07,6,8753.32,4,38987.14,15,11020.33,6,19335.64,12,100,0,11149.06,8,14231.45,3,24294.81,5,542.5,1,1082.5,2,9084.31,2,20231.95,6,4306,3,5140,5,18296.43,4,23832.15,7,,,,,,,,,,,
367239,female,1987,,,,,,,,,,,,,,,,,355,1,355,1,10246.38,2,12516.39,3,100,0,7286.8,2,3450.76,1,3450.76,1,3893.86,1,3893.86,1,2339.5,1,8912.02,3,100,0,1987.03,1,6176.37,1,11402.61,2,,,,,,,,,,,
386417,female,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,4554.22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
409710,male,1971,100,0,2927.29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430191,male,1963,100,0,1043.2,1,,,,,,,,,,,,,1952.5,1,3531.94,2,100,0,10242.31,1,,,,,100,0,5640.04,1,100,0,5591.73,1,3134.34,1,8106.22,2,100,0,6320.82,2,100,0,13798.59,3,,,,,,,,,,,
491172,female,1972,100,0,16218.34,5,100,0,16130.55,3,701.4,1,9806.59,6,100,0,3355.77,2,100,0,9399.94,3,100,0,9315.12,2,100,0,7088.98,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491703,female,1965,1021,2,3266.5,9,1495,4,6982,14,2567.5,3,6526,14,5530.3,3,6946.3,7,4796.5,1,8348.77,3,100,0,820,1,100,0,2671,2,,,,,,,,,,,,,100,0,1583.5,3,287.5,1,1897.3,4,,,,,,,,,,,
494913,female,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511285,female,1995,1292.5,2,1292.5,2,,,,,,,,,,,,,100,0,1443.64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517200,female,1989,,,,,100,0,602.5,1,,,,,4176.48,1,4968.48,3,,,,,100,0,550,1,,,,,,,,,100,0,207.1,1,,,,,,,,,950.62,1,950.62,1,,,,,,,,,,,
543765,female,1956,100,0,4416.27,1,527.5,1,527.5,1,250,1,250,1,407.5,1,1180,2,,,,,,,,,250,1,250,1,,,,,,,,,3250,1,3250,1,,,,,100,0,600.01,2,,,,,,,,,,,
557305,female,1995,21431.28,2,21431.28,2,100,0,20778.07,2,100,0,20829.37,2,100,0,15801.52,2,100,0,8724.07,1,2552.5,1,5993.89,3,17612.26,1,17612.26,1,100,0,7287.04,3,34002.79,1,34002.79,1,,,,,13653.76,1,31902.34,2,100,0,5378.41,1,,,,,,,,,,,
558102,female,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565351,male,1971,1900,1,1900,1,,,,,2200,1,4630,3,,,,,,,,,,,,,,,,,,,,,100,0,2200,1,,,,,100,0,5321.71,1,,,,,,,,,,,,,,,
568740,,,100,0,14554.09,2,100,0,10828.78,2,100,0,887.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,1,23408.17,5,,,,,,,,,,,
598899,female,1997,,,,,,,,,,,,,100,0,1490.85,2,2200,1,2200,1,100,0,1309,1,,,,,3398.05,1,3398.05,1,,,,,421.92,1,421.92,1,,,,,,,,,,,,,,,,,,,
619827,female,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621424,male,1964,15503.68,3,27635.1,5,100,0,18864.25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,4490.23,1,,,,,,,,,,,
623813,female,1979,,,,,,,,,773.35,1,773.35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641257,male,1962,,,,,,,,,,,,,,,,,,,,,,,,,3834.58,3,13613.88,5,100,0,10777,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
644241,female,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659750,male,1996,,,,,,,,,,,,,,,,,,,,,,,,,1989.16,1,1989.16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665073,male,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693885,male,1965,5581.36,2,14316.97,4,100,0,3696.31,2,1060,1,1060,1,5192.5,3,5192.5,3,100,0,2392.21,1,100,0,3317.95,1,461.32,1,461.32,1,,,,,1540,1,1540,1,5420.34,1,5420.34,1,1818.57,1,1818.57,1,,,,,,,,,,,,,,,
706551,male,1968,766,1,5119,2,3950.98,1,16208.98,2,3237.28,1,3237.28,1,100,0,6365.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712909,female,1980,,,,,100,0,8743,1,15947.5,2,42263.41,8,10462.63,3,16076.71,5,100,0,20362.54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
