customer_id,gender,birth_year,jan_1,jan_2,jan_3,jan_4,feb_1,feb_2,feb_3,feb_4,mar_1,mar_2,mar_3,mar_4,apr_1,apr_2,apr_3,apr_4,may_1,may_2,may_3,may_4,jun_1,jun_2,jun_3,jun_4,jul_1,jul_2,jul_3,jul_4,aug_1,aug_2,aug_3,aug_4,sep_1,sep_2,sep_3,sep_4,oct_1,oct_2,oct_3,oct_4,nov_1,nov_2,nov_3,nov_4,dec_1,dec_2,dec_3,dec_4,churn_1,churn_2,churn_3,churn_4,churn_5,churn_6,churn_7,churn_8,churn_9,churn_10,dec_churn
1332185,female,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344945,male,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361010,male,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175028,female,1979,3059.95,1,77158.8,6,100,0,85966.56,5,100,0,106084.87,7,100,0,87961.15,6,6847,2,113708.8,11,100,0,64812.91,8,940,1,88836.46,13,835,1,34406.77,5,100,0,60580.75,9,205,1,86375.89,14,3112,1,102139.57,11,100,0,65085.69,5,,,,,,,,,,,
201896,male,1956,4642,2,19403.7,7,14248.31,3,28214.49,9,7684.03,2,40353.64,11,3105.55,1,38184.66,12,7698.04,3,29069.74,9,11092.18,6,39465.93,17,9029.35,3,27572.78,11,2276.47,1,47804.89,13,5884.66,3,21195.94,8,4177.33,2,12410.08,6,2087.5,2,13948.49,8,2806.81,3,19226.4,8,,,,,,,,,,,
229350,female,1981,16210.06,2,54372.69,13,16326.39,1,20335.89,9,13421.41,2,59079.22,9,2829.25,2,9656.17,4,2152,2,12007.42,9,50805.07,5,62187.82,10,385,1,41046.07,11,985,1,1555,3,100,0,10692.67,2,27680.98,5,38995.03,12,18215.88,1,31143.53,6,10318.63,1,26964.28,6,,,,,,,,,,,
235823,male,1971,3550,1,9257.99,4,100,0,1575.57,2,3012.64,1,5582.14,3,1724.5,1,25023.73,4,17327.32,5,17327.32,5,10591.72,3,16909.36,6,11544.12,4,12135.24,5,9760,3,12370.54,4,4882.54,1,10559.29,4,3325,1,9426.82,3,100,0,2672.5,2,,,,,,,,,,,,,,,
246107,male,1969,3772.78,1,7084.89,6,4638.64,3,9078.82,7,5018.95,2,14364.01,8,703,1,4030.21,5,1377.31,1,13266.42,7,6041.59,3,11959.36,7,6409.51,2,17902.33,11,4989.79,3,20966.77,12,4216.24,3,6182.2,4,10759.45,3,14632.41,6,100,0,5293.69,3,100,0,11149.48,3,,,,,,,,,,,
285226,male,1962,820,2,1909.81,4,3243.54,2,3601.83,4,100,0,2234.5,3,1017.25,2,5068.51,6,1663,2,3636.02,5,8650.02,5,12537.18,13,1052.56,2,4566.1,7,3948.77,4,5534.85,9,2904.97,5,11247.52,15,100,0,5675.37,5,1743.38,3,8339.23,8,100,0,1428.64,2,,,,,,,,,,,
332281,male,1962,,,,,,,,,100,0,445.84,1,,,,,,,,,,,,,100,0,910,1,100,0,175,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
352226,female,1984,,,,,100,0,325,1,1270,2,1270,2,4784.41,4,24821.83,6,4592.5,1,8155.24,3,7050.61,3,10454.11,9,3443.83,2,10291.33,6,14977.06,4,26952.91,8,2490.7,1,4191.7,2,6412.78,2,9382.78,8,2142.04,2,10863.88,8,9854.55,2,14978.55,5,,,,,,,,,,,
367239,female,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386417,female,1987,100,0,11188,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409710,male,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,13234,2,,,,,,,,,,,,,,,,,,,
430191,male,1963,,,,,100,0,1639,1,754.03,1,6114.09,2,100,0,6581.29,3,100,0,2069.5,3,100,0,2733.75,1,9142.65,2,11319.99,3,4125.49,2,4125.49,2,,,,,,,,,100,0,205,1,418.93,1,418.93,1,,,,,,,,,,,
491172,female,1972,7328.37,4,26069.52,14,7207.66,3,26725.9,14,12216.55,4,19659.6,7,1290.25,1,16726.32,8,2442.9,2,11751.64,5,4300.15,4,19871.62,9,100,0,16897.63,8,1652.5,2,15482.31,10,5050.29,2,18998.14,9,3187.6,2,13804.56,13,5657.77,2,16464.91,7,2668.72,1,18568.65,6,,,,,,,,,,,
491703,female,1965,100,0,1000,2,100,0,1726.66,1,100,0,2185,1,10127.68,1,15405.12,3,1950.16,2,6355.99,3,100,0,812.5,1,100,0,7093.69,2,,,,,707.5,1,9436.99,5,,,,,,,,,1510,5,7690,25,,,,,,,,,,,
494913,female,1976,,,,,,,,,,,,,,,,,,,,,,,,,2255.5,1,2255.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511285,female,1995,100,0,20137.48,3,100,0,6413.53,6,100,0,14427.04,3,100,0,23818.45,2,100,0,10503.33,4,8061.28,4,13096.03,6,100,0,1246.54,2,100,0,550,1,,,,,,,,,100,0,565,1,,,,,,,,,,,,,,,
517200,female,1989,,,,,,,,,100,0,1707.76,1,100,0,5335.75,1,,,,,,,,,,,,,,,,,,,,,,,,,317.11,1,7997.76,5,5377.8,3,11152.08,9,,,,,,,,,,,
543765,female,1956,,,,,,,,,,,,,100,0,3124.75,1,100,0,2287,2,,,,,,,,,,,,,,,,,,,,,100,0,2344,1,334.6,1,3639.25,2,,,,,,,,,,,
557305,female,1995,370,1,7248.85,4,100,0,9419.24,1,6210.3,1,23408.29,2,100,0,13644.88,2,100,0,25193.86,2,100,0,11831.26,1,100,0,4118.8,1,100,0,33886.15,3,19119.55,1,21550.42,2,100,0,16082.77,2,100,0,5775.4,2,3770.7,2,23251.8,4,,,,,,,,,,,
558102,female,1997,100,0,17046.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565351,male,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700,1,12991.69,4,460,1,2560,2,100,0,4715.5,1,100,0,5275,2,,,,,,,,,,,
568740,,,100,0,7891.84,2,,,,,7460.89,1,7460.89,1,,,,,,,,,,,,,100,0,7583.2,2,,,,,,,,,,,,,,,,,100,0,10061.53,2,,,,,,,,,,,
598899,female,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619827,female,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621424,male,1964,8554.27,1,10436.77,2,100,0,1837,1,100,0,731.88,1,100,0,3248.22,2,100,0,2301.73,1,4451.35,1,7165.03,2,,,,,15784.54,1,18664.54,2,28988.22,1,28988.22,1,100,0,6457,3,,,,,31329.81,3,31329.81,3,,,,,,,,,,,
623813,female,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641257,male,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185,1,8992.57,3,,,,,,,,,,,,,,,,,,,,,,,
644241,female,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659750,male,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665073,male,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,182.5,1,,,,,,,,,,,,,,,,,,,,,,,
693885,male,1965,1923.34,1,4501.35,4,6034.11,3,10758.54,7,806.44,2,9473.07,8,1270,1,14843.41,13,3367.71,3,13246.87,9,4873.81,2,11432.37,6,3115.57,2,3924.1,3,2701.08,1,6421.26,2,550,1,1878.34,2,2576.14,1,2576.14,1,867.7,2,3090.91,5,100,0,5690.04,4,,,,,,,,,,,
706551,male,1968,12497.44,1,12497.44,1,15222.04,2,26316.76,3,,,,,,,,,,,,,100,0,15033.94,1,15654.16,1,41763.19,3,100,0,23988.69,4,23884.24,1,23884.24,1,,,,,20766.58,3,22958.08,4,33702.43,4,35928.43,5,,,,,,,,,,,
712909,female,1980,,,,,,,,,,,,,,,,,,,,,100,0,14046.61,3,100,0,9170.5,1,,,,,,,,,,,,,8753.85,1,12402.45,2,,,,,,,,,,,,,,,
729783,male,1982,100,0,4927.2,1,100,0,12155.71,1,,,,,100,0,4963.57,2,,,,,,,,,,,,,,,,,,,,,,,,,7943.5,1,7943.5,1,,,,,,,,,,,,,,,
733108,male,1970,,,,,,,,,100,0,5076.01,3,467.5,1,2567.5,2,100,0,7275.97,3,,,,,,,,,4420,2,4420,2,,,,,100,0,1166.5,1,,,,,100,0,385,1,,,,,,,,,,,
741664,male,1974,,,,,,,,,,,,,,,,,100,0,4176.7,1,100,0,1388.5,1,100,0,4578.73,1,,,,,,,,,,,,,100,0,2438.86,1,100,0,1195,1,,,,,,,,,,,
757411,male,1971,,,,,,,,,,,,,100,0,3910.87,1,3197.64,2,3197.64,2,4581.76,2,9198.55,6,2155.69,2,2155.69,2,2531.5,1,3423.16,2,,,,,,,,,1244.02,2,4251.7,6,4934.5,4,6410.02,5,,,,,,,,,,,
760857,female,1992,7368.63,2,7368.63,2,,,,,2715.67,1,9493.87,2,,,,,7569.73,2,7569.73,2,3798.92,1,3798.92,1,4390,1,4390,1,,,,,1349.07,1,1349.07,1,,,,,8264.86,2,9577.36,3,,,,,,,,,,,,,,,
775993,male,1974,1924,1,1924,1,100,0,1075,1,100,0,1075,1,100,0,1075,1,1777,2,3848.23,3,6606.67,6,6606.67,6,100,0,2600.5,2,100,0,9407.5,3,865,1,2979.52,2,1300,1,1780,2,,,,,100,0,1960,1,,,,,,,,,,,
