customer_id,gender,birth_year,jan_1,jan_2,jan_3,jan_4,feb_1,feb_2,feb_3,feb_4,mar_1,mar_2,mar_3,mar_4,apr_1,apr_2,apr_3,apr_4,may_1,may_2,may_3,may_4,jun_1,jun_2,jun_3,jun_4,jul_1,jul_2,jul_3,jul_4,aug_1,aug_2,aug_3,aug_4,sep_1,sep_2,sep_3,sep_4,oct_1,oct_2,oct_3,oct_4,nov_1,nov_2,nov_3,nov_4,dec_1,dec_2,dec_3,dec_4,churn_1,churn_2,churn_3,churn_4,churn_5,churn_6,churn_7,churn_8,churn_9,churn_10,dec_churn
325521,female,1962.0,2566.0,2.0,11864.32,4.0,4508.31,3.0,4508.31,3.0,100.0,0.0,8451.3,1.0,5605.24,2.0,43921.83,7.0,6941.02,1.0,31120.54,4.0,42754.1,3.0,45442.1,6.0,4262.5,2.0,59026.6,8.0,1821.25,1.0,60110.29,5.0,19635.73,1.0,22647.31,2.0,72340.65,4.0,88323.15,6.0,10700.71,2.0,56580.85,8.0,7949.5,2.0,64424.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330557,male,1977.0,100.0,0.0,1415.61,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.53,1.0,3322.03,3.0,2599.0,1.0,2599.0,1.0,100.0,0.0,1945.0,1.0,1178.5,2.0,2878.0,5.0,337.0,1.0,337.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
341337,male,1971.0,44401.42,5.0,54154.81,19.0,43354.9,8.0,69589.58,20.0,29283.0,5.0,66541.9,16.0,60548.19,5.0,76468.66,27.0,39795.96,5.0,103922.44,19.0,100.0,0.0,3345.69,8.0,39112.21,3.0,42568.75,11.0,21406.05,3.0,23784.99,10.0,20197.12,3.0,23161.15,10.0,29091.97,3.0,49854.73,19.0,974.5,1.0,6862.0,23.0,66378.46,5.0,73656.94,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348880,female,1946.0,100.0,0.0,1885.0,1.0,4224.34,1.0,4224.34,1.0,100.0,0.0,6785.84,1.0,100.0,0.0,6750.73,1.0,100.0,0.0,10130.74,1.0,15182.89,2.0,15182.89,2.0,100.0,0.0,12056.65,1.0,100.0,0.0,6548.42,1.0,100.0,0.0,2976.65,2.0,100.0,0.0,17064.31,1.0,17520.95,1.0,18044.45,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370966,female,1949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.27,1.0,3047.27,1.0,100.0,0.0,3809.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7014.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
378800,female,1958.0,667.0,1.0,23639.16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
379295,male,1957.0,7571.07,1.0,15627.32,6.0,1263.21,2.0,4168.36,4.0,1039.12,1.0,1039.12,1.0,10187.7,2.0,23719.51,7.0,2065.0,2.0,19032.22,10.0,5662.39,4.0,10491.79,8.0,5298.87,3.0,29287.38,11.0,5113.21,1.0,18712.77,7.0,2275.0,1.0,5303.5,3.0,100.0,0.0,2046.4,2.0,1187.77,1.0,1187.77,1.0,100.0,0.0,8788.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411538,male,1978.0,3683.82,1.0,7635.88,2.0,14129.79,3.0,14129.79,3.0,4041.97,1.0,6184.24,2.0,100.0,0.0,7326.57,2.0,2756.56,1.0,10116.73,2.0,8753.8,3.0,19659.52,6.0,10361.22,2.0,14455.53,3.0,12495.25,2.0,12495.25,2.0,26926.93,3.0,26926.93,3.0,17781.34,3.0,25858.69,5.0,100.0,0.0,13311.76,3.0,9325.49,2.0,19902.94,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426832,female,1964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7575.07,2.0,7101.24,1.0,7101.24,1.0,100.0,0.0,130.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
436199,female,1978.0,0.0,0.0,0.0,0.0,100.0,0.0,710.5,1.0,100.0,0.0,4302.19,4.0,3072.37,1.0,6854.26,3.0,100.0,0.0,5588.91,6.0,100.0,0.0,7061.93,4.0,100.0,0.0,7390.69,5.0,100.0,0.0,1529.02,1.0,2913.67,1.0,51218.97,11.0,7596.84,2.0,32501.71,12.0,13054.38,4.0,39967.26,12.0,11807.55,4.0,28706.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454613,female,1951.0,7090.47,1.0,10000.47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4373.26,1.0,4373.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,251.89,1.0,925.0,1.0,925.0,1.0,100.0,0.0,4427.44,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
455292,female,1967.0,0.0,0.0,0.0,0.0,100.0,0.0,828.81,1.0,659.5,2.0,659.5,2.0,0.0,0.0,0.0,0.0,100.0,0.0,727.08,1.0,100.0,0.0,673.93,1.0,1808.02,1.0,1808.02,1.0,100.0,0.0,751.03,1.0,1925.34,1.0,1925.34,1.0,100.0,0.0,1794.6,1.0,788.28,2.0,788.28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477441,female,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6138.45,1.0,6385.95,2.0,0.0,0.0,0.0,0.0,100.0,0.0,1337.92,2.0,100.0,0.0,10572.28,2.0,100.0,0.0,989.5,1.0,168.58,1.0,168.58,1.0,100.0,0.0,752.5,2.0,460.0,1.0,610.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,5325.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486535,male,1983.0,2380.0,1.0,2380.0,1.0,100.0,0.0,14116.59,4.0,1789.51,1.0,12395.71,4.0,12190.0,3.0,15014.5,4.0,4784.05,2.0,10615.47,6.0,4642.0,1.0,16793.64,4.0,3115.0,1.0,7235.89,3.0,616.0,1.0,5254.78,3.0,100.0,0.0,3800.64,2.0,100.0,0.0,8833.93,5.0,1510.0,1.0,14001.7,5.0,100.0,0.0,4609.03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487508,male,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,27508.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,20476.0,2.0,100.0,0.0,3535.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
536567,female,1981.0,100.0,0.0,11368.03,1.0,100.0,0.0,205.0,1.0,100.0,0.0,6850.42,1.0,0.0,0.0,0.0,0.0,100.0,0.0,6213.28,2.0,100.0,0.0,2197.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,3699.34,3.0,100.0,0.0,4604.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9447.96,1.0,13336.63,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
537471,male,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2189.5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1229.5,1.0,0.0,0.0,0.0,0.0,1612.0,1.0,2122.0,2.0,100.0,0.0,4094.5,1.0,0.0,0.0,0.0,0.0,1135.0,1.0,1135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
584454,male,1994.0,3797.5,1.0,3797.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
588131,male,1988.0,1622.19,1.0,2984.49,2.0,3195.88,1.0,9444.27,3.0,10255.89,3.0,13348.78,4.0,7095.85,3.0,13643.68,5.0,3876.02,1.0,7937.71,2.0,10613.11,4.0,10613.11,4.0,4997.56,2.0,6334.06,4.0,12077.22,3.0,18592.17,4.0,18380.86,4.0,18554.86,5.0,12174.06,2.0,12174.06,2.0,8150.76,2.0,19024.35,4.0,100.0,0.0,5512.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591357,male,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5575.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
597928,female,1957.0,100.0,0.0,18965.91,4.0,5568.42,3.0,5568.42,3.0,4752.67,2.0,12276.64,5.0,8120.74,4.0,17462.05,8.0,11217.88,3.0,16967.49,5.0,9096.64,1.0,19758.42,3.0,20766.32,3.0,20766.32,3.0,17318.34,4.0,22329.97,5.0,7295.86,2.0,33244.5,5.0,15005.56,2.0,27709.15,4.0,20236.77,3.0,23605.27,6.0,2722.24,2.0,29428.74,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631935,female,1962.0,3725.9,2.0,6788.31,3.0,5988.94,3.0,11783.01,6.0,100.0,0.0,13222.68,5.0,100.0,0.0,10686.22,3.0,6320.35,2.0,12328.96,6.0,9102.85,4.0,14014.39,7.0,3561.48,2.0,13774.24,5.0,6976.27,4.0,15739.93,9.0,4249.6,2.0,18569.44,8.0,462.97,1.0,6351.27,4.0,100.0,0.0,10730.31,5.0,100.0,0.0,7302.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649751,male,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0,1.0,856.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
680231,male,1997.0,1202.5,1.0,2492.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
692548,male,1982.0,100.0,0.0,1202.5,3.0,100.0,0.0,1180.0,3.0,317.92,1.0,2222.38,2.0,1074.4,1.0,2666.26,3.0,895.0,2.0,2327.98,3.0,100.0,0.0,1971.1,2.0,100.0,0.0,1913.92,3.0,100.0,0.0,332.5,1.0,2314.0,3.0,2314.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.5,2.0,2312.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
708470,male,1978.0218472853126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
721642,male,1971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
724319,male,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
731202,male,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
742413,male,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.5,1.0,557.5,1.0,100.0,0.0,1172.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.0,1.0,3490.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
753968,female,1965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
755334,male,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
767933,male,1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
769752,male,1993.0,100.0,0.0,1408.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,535.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4684.18,1.0,6526.06,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
773926,male,1978.0,631.24,1.0,2180.26,4.0,100.0,0.0,5115.31,6.0,100.0,0.0,212.5,1.0,1735.06,2.0,6354.31,8.0,100.0,0.0,1755.46,1.0,884.77,1.0,2023.55,3.0,2774.14,3.0,5456.14,6.0,325.0,1.0,325.0,1.0,1082.5,1.0,1202.5,2.0,580.0,1.0,2079.25,4.0,442.0,1.0,442.0,1.0,100.0,0.0,2266.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799591,male,1990.0,100.0,0.0,2320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.0,1.0,1615.0,1.0,0.0,0.0,0.0,0.0,1990.0,1.0,2722.42,2.0,1675.75,1.0,1675.75,1.0,100.0,0.0,685.0,1.0,100.0,0.0,3572.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.0,1.0,1405.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
828968,male,1985.0,0.0,0.0,0.0,0.0,2783.5,1.0,2783.5,1.0,0.0,0.0,0.0,0.0,1138.0,1.0,1705.06,2.0,967.27,1.0,967.27,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1532.5,1.0,100.0,0.0,837.61,1.0,0.0,0.0,0.0,0.0,100.0,0.0,805.0,1.0,100.0,0.0,955.0,1.0,100.0,0.0,805.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845767,male,1971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
845877,male,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8539.0,2.0,8539.0,2.0,100.0,0.0,599.5,3.0,287.5,1.0,842.5,4.0,100.0,0.0,640.0,2.0,100.0,0.0,473.32,1.0,0.0,0.0,0.0,0.0,100.0,0.0,392.5,3.0,100.0,0.0,490.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849698,male,1963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
861008,female,1964.0,100.0,0.0,876.82,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1112.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,997.3,1.0,1415.5,1.0,1415.5,1.0,2745.63,1.0,2745.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,1.0,706.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
863006,female,1982.0,3753.58,1.0,9702.82,2.0,2957.05,1.0,9746.05,2.0,100.0,0.0,2549.05,1.0,100.0,0.0,3561.61,1.0,2252.5,2.0,7697.56,4.0,0.0,0.0,0.0,0.0,4365.81,2.0,7487.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
