customer_id,gender,birth_year,jan_1,jan_2,jan_3,jan_4,feb_1,feb_2,feb_3,feb_4,mar_1,mar_2,mar_3,mar_4,apr_1,apr_2,apr_3,apr_4,may_1,may_2,may_3,may_4,jun_1,jun_2,jun_3,jun_4,jul_1,jul_2,jul_3,jul_4,aug_1,aug_2,aug_3,aug_4,sep_1,sep_2,sep_3,sep_4,oct_1,oct_2,oct_3,oct_4,nov_1,nov_2,nov_3,nov_4,dec_1,dec_2,dec_3,dec_4,churn_1,churn_2,churn_3,churn_4,churn_5,churn_6,churn_7,churn_8,churn_9,churn_10,dec_churn
325521,female,1962,100,0,24266.19,4,100,0,22390.69,3,100,0,37417.84,2,5848.83,1,32533.2,3,100,0,29653.02,2,3370.87,1,27460.21,4,6581.86,1,14745.88,4,4041.88,3,25303.52,4,8737.36,4,12053.89,5,8056.39,2,46107.3,5,28909.51,1,78155.41,5,23703.27,4,72878.91,8,,,,,,,,,,,
330557,male,1977,100,0,1007.5,1,100,0,283.84,1,100,0,10175.47,6,15314.43,4,25855.74,7,1555,2,8218.03,5,,,,,2334.72,1,2754.72,2,,,,,,,,,,,,,745,1,2342.62,2,,,,,,,,,,,,,,,
341337,male,1971,19142.16,5,30332.52,12,57794.19,8,62379.22,12,40440.91,5,41976.64,9,36478.93,10,37828.18,14,19468.81,5,40130.94,15,77305.75,6,84480.13,17,51541.88,5,84001.84,13,40732.71,5,67771.77,14,78005.98,4,87174.75,11,62402.83,3,79371.19,16,13042.63,2,40268.11,15,44108.43,9,61580.86,26,,,,,,,,,,,
348880,female,1946,100,0,12258.78,1,,,,,2812,1,5231.5,3,100,0,19580.5,1,100,0,17395.78,1,9085.9,1,11710.05,2,8492.24,1,9564.74,2,100,0,16747.98,1,,,,,,,,,,,,,9143.5,4,22254.76,5,,,,,,,,,,,
370966,female,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,5822.01,3,,,,,100,0,2065,1,,,,,,,,,,,,,,,
378800,female,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,15237.55,3,,,,,,,,,,,
379295,male,1957,9264.45,1,9264.45,1,6182.74,1,8810.44,2,100,0,2206.29,1,977.5,1,977.5,1,100,0,11800.39,1,,,,,,,,,9784,1,12615.1,2,,,,,100,0,10674.51,2,,,,,332.5,1,12645.46,4,,,,,,,,,,,
411538,male,1978,6311.83,3,6311.83,3,11144.98,2,11144.98,2,,,,,,,,,100,0,2373.4,2,100,0,8671.78,3,3617.01,1,3617.01,1,8479.84,2,9114.34,3,7992.27,2,8382.27,3,,,,,962.23,1,7844.82,3,6506.08,1,17127.94,3,,,,,,,,,,,
426832,female,1964,,,,,,,,,,,,,100,0,1513.25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436199,female,1978,100,0,9808.2,4,100,0,355,1,100,0,2235.24,4,,,,,1759.01,1,2719.02,2,2003.17,1,3927.1,3,2897.22,1,3437.22,3,100,0,856,2,100,0,1701.9,2,100,0,1187.5,2,100,0,2231.5,3,100,0,5175.25,3,,,,,,,,,,,
454613,female,1951,100,0,4216.26,1,2522.5,1,6881.5,2,,,,,100,0,1231,1,,,,,,,,,,,,,100,0,1765,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
455292,female,1967,,,,,,,,,,,,,1302.6,2,2246.26,7,,,,,,,,,,,,,,,,,,,,,,,,,2242.13,2,4734.88,8,1072.69,2,1072.69,2,,,,,,,,,,,
477441,female,1985,1429.54,1,1429.54,1,100,0,495.22,1,,,,,460,1,460,1,,,,,100,0,865,1,100,0,3104.59,1,,,,,1719.25,1,1719.25,1,100,0,1807.26,1,100,0,2363.83,1,,,,,,,,,,,,,,,
486535,male,1983,2125.72,2,4177.72,3,100,0,8845.93,5,100,0,2275,1,1961.5,1,6583.75,2,10787.5,1,11065.9,2,30657.85,1,30657.85,1,2008.41,1,7199.14,2,,,,,100,0,3094,1,100,0,2402.5,2,6422.5,1,6422.5,1,4762,1,5813.5,3,,,,,,,,,,,
487508,male,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536567,female,1981,,,,,,,,,,,,,100,0,1225,2,,,,,,,,,,,,,,,,,,,,,,,,,20516.97,1,20516.97,1,16090.78,2,16926.7,3,,,,,,,,,,,
537471,male,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1730.05,1,,,,,,,,,,,
584454,male,1994,,,,,,,,,100,0,535,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588131,male,1988,938.04,1,2774.04,2,,,,,939.25,1,8567.72,4,100,0,790.26,1,2159.5,1,2159.5,1,12604.47,2,12604.47,2,3630.02,2,3630.02,2,100,0,5502.75,1,5669.71,2,5669.71,2,7302.28,2,10863.72,3,11406.45,4,11406.45,4,3466.12,2,9218.32,3,,,,,,,,,,,
591357,male,1987,2080,1,4519.15,4,670,1,1283.5,2,479.5,1,3544,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1067.5,1,,,,,,,,,,,
597928,female,1957,100,0,19197.84,4,100,0,1986.26,1,8044.56,3,8044.56,3,3109.05,1,15366.7,4,4684.48,2,10988.88,4,9370.97,3,13626.13,4,,,,,2392.15,1,2773.15,2,10117.05,4,14413.17,5,100,0,11363.95,2,9729.61,5,19454.19,6,100,0,20228.07,4,,,,,,,,,,,
631935,female,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,2505.69,1,100,0,17985.49,6,100,0,15527.8,8,11821.87,5,12216.34,6,,,,,,,,,,,
649751,male,1987,2987.5,1,2987.5,1,1120,1,1120,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680231,male,1997,512.5,3,1352.5,8,100,0,1744,7,,,,,,,,,,,,,100,0,5170,1,,,,,,,,,,,,,,,,,,,,,1000,1,1000,1,,,,,,,,,,,
692548,male,1982,100,0,1086.25,1,,,,,877,2,877,2,,,,,100,0,1399,1,,,,,100,0,1060,1,,,,,595,1,1513,2,100,0,490,1,407.5,1,407.5,1,,,,,,,,,,,,,,,
708470,,,4810.21,1,10576.86,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721642,male,1971,100,0,731.06,1,100,0,7388.05,1,,,,,100,0,8193.25,2,3353.89,1,5648.89,2,7004.52,2,7004.52,2,520,1,5830.06,2,100,0,10088.4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
724319,male,1989,1600,1,1600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731202,male,1972,100,0,469.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742413,male,1983,,,,,100,0,2314,4,100,0,400,1,100,0,2243.5,2,100,0,415,1,100,0,553.75,1,969.55,2,969.55,2,100,0,1064.5,1,415,1,415,1,,,,,,,,,,,,,,,,,,,,,,,
753968,female,1965,,,,,,,,,100,0,6235,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755334,male,1980,,,,,,,,,100,0,7685.72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767933,male,1981,,,,,,,,,,,,,100,0,1487.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769752,male,1993,,,,,100,0,965.2,1,,,,,581.65,1,581.65,1,,,,,,,,,872.5,1,1292.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773926,male,1978,,,,,,,,,,,,,100,0,5278.41,4,100,0,1816.84,2,1022.11,1,1022.11,1,9734.77,5,9734.77,5,,,,,100,0,631.84,1,,,,,592.96,1,592.96,1,2285.35,2,3048.55,3,,,,,,,,,,,
799591,male,1990,,,,,,,,,,,,,,,,,,,,,2463.22,2,2463.22,2,100,0,1015,1,,,,,1900,1,3733.66,3,437.5,1,2364.64,3,100,0,1915,1,,,,,,,,,,,,,,,
828968,male,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845767,male,1971,,,,,,,,,,,,,,,,,,,,,772,1,5407,3,100,0,1930.06,3,1720,1,2755,2,4360,2,5050,3,100,0,2350,1,100,0,910,1,,,,,,,,,,,,,,,
845877,male,1951,,,,,,,,,,,,,,,,,,,,,,,,,100,0,12930.87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849698,male,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9271.8,2,9271.8,2,100,0,6378.25,1,,,,,,,,,,,,,,,,,,,,,,,
861008,female,1964,,,,,,,,,,,,,,,,,,,,,,,,,694.75,2,694.75,2,553.75,1,1517.04,3,4230.37,3,5436.01,5,343,1,3751.15,4,813.36,1,813.36,1,325,1,2673.28,5,,,,,,,,,,,
863006,female,1982,,,,,,,,,,,,,,,,,,,,,,,,,100,0,3511.78,2,,,,,,,,,1977.87,1,8162.41,3,3348.02,1,6981.81,2,1824.55,1,1824.55,1,,,,,,,,,,,
887057,female,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.5,1,962.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
926789,male,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,2575,1,100,0,1875.73,1,,,,,,,,,,,,,,,,,,,
938175,male,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,400,1,,,,,,,,,,,,,,,,,,,
940232,male,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,2261.56,1,,,,,,,,,,,
958948,male,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10118.46,1,15942.2,4,,,,,,,,,,,
982839,male,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987351,female,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1615,1,,,,,,,,,,,
996523,male,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003286,male,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034727,male,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036529,female,1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075933,female,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077309,female,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090525,female,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107286,male,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118163,female,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121443,female,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152503,female,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154162,female,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172354,male,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193552,female,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224450,male,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274255,female,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294738,male,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302128,male,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323222,female,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329098,male,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332185,female,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344945,male,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361010,male,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175028,female,1979,100,0,104892.52,9,100,0,91016.26,15,100,0,123404.38,16,100,0,96933.51,11,100,0,115096.12,11,100,0,119832.69,6,1263.76,1,121165.15,15,3290.5,1,48494.17,4,1414,1,109341.4,7,799.29,1,93884.33,12,100,0,126035.72,11,7960.03,2,88277.52,9,,,,,,,,,,,
201896,male,1956,4813.72,1,27496.17,4,4308.13,3,7774.36,5,100,0,18305.88,7,15871.77,4,39539.1,13,11825.05,4,23323.84,6,10460.7,3,45410.98,11,2378.79,1,14252.55,4,11657.62,2,34580.62,8,7587.72,3,19016.94,11,7549.67,6,24729.27,13,12291.27,6,57700.05,13,37494.43,3,52400.89,12,,,,,,,,,,,
229350,female,1981,20040.39,4,48808.9,10,15836.72,2,71521.05,10,1405.99,1,27219.46,11,15308.37,1,17825.67,4,7277.11,4,49197.91,17,23142.07,2,29320.57,13,3130,3,42180.6,9,100,0,4561,9,6415,1,7622.5,2,23169.54,2,23474.04,3,100,0,10788.01,6,8606.71,2,27204.04,8,,,,,,,,,,,
235823,male,1971,100,0,11267.49,2,24522.54,4,24522.54,4,4780,1,7741.34,3,19573.65,3,20000.65,4,1664.7,1,28499.27,2,2942.62,1,8200.24,3,100,0,2299,3,100,0,4380.99,2,100,0,5550.43,2,5375.26,3,7204.38,4,10516.96,2,10516.96,2,1082.08,1,1082.08,1,,,,,,,,,,,
246107,male,1969,7052.02,3,9827.02,4,5041.69,1,9813.91,3,959.35,2,14145.32,10,7193.98,2,9366.18,3,1740.73,2,7850.47,5,5122.08,2,10263.18,6,1160.47,1,6939.97,5,3170.62,2,7044.94,5,100,0,5264.88,3,6591.72,5,20207.62,16,100,0,12791.81,8,8845.57,5,9909.15,7,,,,,,,,,,,
285226,male,1962,100,0,3160,4,100,0,1460.49,3,100,0,4469.76,1,100,0,2735.4,3,572.13,2,7297.6,4,100,0,10468.66,4,865,1,865,1,100,0,1247.98,1,5491,3,9870.7,9,100,0,823.22,3,2009.13,1,2099.13,2,100,0,915.3,1,,,,,,,,,,,
332281,male,1962,100,0,640,1,,,,,100,0,823.75,1,,,,,,,,,100,0,602.5,1,,,,,,,,,,,,,,,,,100,0,550,1,,,,,,,,,,,,,,,
352226,female,1984,5463.7,2,8799.28,3,2064.81,1,2064.81,1,6407.5,3,7576,5,100,0,18812.29,10,100,0,13486.12,6,7813.02,2,11336.01,4,4954.12,2,8508.39,3,3991.12,3,7443.81,8,6226.41,1,8140.41,4,427.03,1,2873.53,4,1783.78,1,4121.11,2,2517.28,2,5532.34,4,,,,,,,,,,,
367239,female,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386417,female,1987,,,,,,,,,,,,,,,,,,,,,,,,,100,0,9937.77,1,,,,,,,,,100,0,8209.3,1,,,,,100,0,2140,1,,,,,,,,,,,
409710,male,1971,,,,,,,,,100,0,6471.31,1,,,,,,,,,,,,,,,,,100,0,1441,2,,,,,100,0,6226,2,,,,,,,,,,,,,,,,,,,
430191,male,1963,,,,,460,1,460,1,2309.52,1,5411.93,3,100,0,6277.08,3,100,0,7756.16,2,2888.97,1,6188.68,4,,,,,6351.03,2,6351.03,2,,,,,100,0,3770.15,1,,,,,,,,,,,,,,,,,,,
491172,female,1972,596.35,1,5909.28,5,451,1,11021.01,5,1400.98,1,17069.07,13,3797.64,4,10806.61,7,2303.35,1,19550.44,8,4208.25,1,16646.74,12,1271.07,2,27617.94,12,10648.91,3,28664.92,11,18687.37,7,33168.67,14,4656.79,1,16328.81,6,11100.36,4,31267.18,11,1514.5,1,30641.02,15,,,,,,,,,,,
491703,female,1965,2107.68,1,2107.68,1,100,0,437.5,1,,,,,100,0,7313.88,2,,,,,,,,,5355.97,1,14581.12,4,4265.5,1,4265.5,1,100,0,6320.79,2,6892.06,2,7981.29,3,1412.5,1,6820.97,2,100,0,1862.5,1,,,,,,,,,,,
494913,female,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511285,female,1995,1490.5,1,1490.5,1,100,0,5334.09,3,100,0,6062.5,2,4670.31,1,4670.31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,5050,1,,,,,,,,,,,
517200,female,1989,100,0,2519.2,2,512.5,1,512.5,1,,,,,997,1,1285.95,2,,,,,,,,,,,,,100,0,839.5,1,,,,,,,,,,,,,385,1,535,2,,,,,,,,,,,
543765,female,1956,7969.74,5,16209.28,12,4768.32,2,13137.49,5,5422.51,2,33843.31,16,6475.91,3,14636.83,11,6529.2,3,21356.22,7,4422.22,2,9589.97,7,100,0,7245.27,7,,,,,,,,,1041.25,1,1041.25,1,100,0,2492.5,1,,,,,,,,,,,,,,,
557305,female,1995,,,,,100,0,3997,1,,,,,,,,,,,,,,,,,,,,,1300,1,1300,1,100,0,6168.04,1,100,0,18992.95,2,100,0,28920.61,2,4985.5,1,30528.18,4,,,,,,,,,,,
558102,female,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565351,male,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568740,,,9390.43,1,16339.49,2,100,0,24966.96,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18663.52,3,38924.98,8,,,,,,,,,,,
598899,female,1997,,,,,,,,,2386.9,1,2386.9,1,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1285,1,,,,,,,,,,,,,,,,,,,
619827,female,1990,,,,,,,,,,,,,100,0,5065.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621424,male,1964,100,0,23281.65,3,100,0,5420.86,2,3865,1,15535.22,4,100,0,12227.35,1,100,0,10229.19,4,100,0,8103.12,2,100,0,2542.78,2,,,,,4423,1,9513.19,6,824.86,1,15345.04,6,100,0,10381.57,4,9775.36,2,16857.61,5,,,,,,,,,,,
623813,female,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641257,male,1962,,,,,,,,,,,,,,,,,,,,,,,,,100,0,5646.28,3,1120,2,6775.54,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
644241,female,1970,12254.32,1,12254.32,1,8638.38,4,42531.81,6,13293.32,2,28530.73,5,10153.11,4,20472.18,10,9334.45,1,24722.26,5,1535.5,1,16528.99,4,5913.63,1,28575.16,6,100,0,14059.11,2,4698.96,2,13223.41,3,,,,,,,,,,,,,,,,,,,,,,,
659750,male,1996,,,,,,,,,,,,,730,1,927.75,2,100,0,2462.5,2,100,0,280,1,497.5,1,497.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665073,male,1978,1285,1,2802.19,2,,,,,,,,,,,,,,,,,,,,,1631.5,1,1631.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693885,male,1965,730,1,1577.13,2,100,0,2215.44,1,100,0,7778.22,4,6002.93,2,8061.43,5,527.5,2,6132.03,3,4044.12,2,9426.18,3,181,1,5587.02,4,181,1,5091.87,3,100,0,3347.68,1,2478.73,3,13368.15,11,1641.85,1,3462.45,3,1507.48,2,10788.85,7,,,,,,,,,,,
706551,male,1968,17137.82,1,24725.57,2,,,,,,,,,12557.62,1,23852.61,2,8012.47,1,8012.47,1,,,,,100,0,3256.75,1,6754,1,18470.76,2,100,0,13910.68,1,100,0,6208.11,1,,,,,10080.96,1,24809.36,2,,,,,,,,,,,
712909,female,1980,,,,,,,,,,,,,5567.5,1,24654.25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729783,male,1982,,,,,10801.69,2,12172.05,3,17182.7,3,17182.7,3,,,,,,,,,,,,,100,0,7900,1,100,0,2833,1,,,,,,,,,100,0,1204,1,,,,,,,,,,,,,,,
733108,male,1970,,,,,100,0,4336.75,2,,,,,100,0,1300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741664,male,1974,,,,,100,0,15650.74,2,,,,,5707.27,1,5707.27,1,,,,,100,0,2525.58,1,100,0,33222.25,5,,,,,,,,,100,0,272.5,1,475,1,1957,2,,,,,,,,,,,,,,,
757411,male,1971,,,,,,,,,11949.54,4,13208.64,5,273.13,1,2978.44,2,3821.14,1,3821.14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760857,female,1992,,,,,,,,,100,0,4202.5,1,2007.91,1,2007.91,1,,,,,5999.05,3,8243.49,4,8639.4,7,13068.6,9,100,0,5641.9,4,2493.84,1,2493.84,1,988,2,988,2,,,,,4252,2,4252,2,,,,,,,,,,,
775993,male,1974,,,,,,,,,,,,,100,0,1243,2,625,1,7351,7,2569.6,5,10429.59,11,100,0,869.56,1,5863.35,2,9204.99,4,,,,,5734.08,2,5734.08,2,100,0,1900.63,1,,,,,,,,,,,,,,,
780901,male,1987,,,,,,,,,,,,,,,,,857.5,1,2281,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782301,female,1974,,,,,,,,,,,,,,,,,,,,,100,0,2254.32,1,2188.72,1,4741.57,3,,,,,100,0,3416.27,2,,,,,1044.75,1,1044.75,1,100,0,862.21,1,,,,,,,,,,,
785757,female,1963,,,,,,,,,,,,,,,,,,,,,,,,,3912.3,2,12138.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810063,male,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827872,female,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838909,female,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842616,male,1984,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1094.49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877109,male,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,2252.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
877196,female,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,4291.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
897908,female,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3298,1,3298,1,100,0,2844.6,1,,,,,,,,,,,,,,,,,,,,,,,
